date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2017-07-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE CCG",55632,180390.72,0,0
2017-07-01,11X,"NHS SOMERSET CCG",57929,160252.44,0,0
2017-07-01,97R,"NHS EAST SUSSEX CCG",59766,191071.75,0,0
2017-07-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN CCG",60898,183535.53,0,0
2017-07-01,10Q,"NHS OXFORDSHIRE CCG",62559,263607.73,0,0
2017-07-01,14L,"NHS MANCHESTER CCG",63071,194704.12,0,0
2017-07-01,99A,"NHS LIVERPOOL CCG",66163,189347.01,0,0
2017-07-01,92A,"NHS SURREY HEARTLANDS CCG",69408,296547.99,0,0
2017-07-01,03N,"NHS SHEFFIELD CCG",69540,203545.86,0,0
2017-07-01,11M,"NHS GLOUCESTERSHIRE CCG",70775,186953.87,0,0
2017-07-01,11N,"NHS KERNOW CCG",72081,213289.71,0,0
2017-07-01,70F,"NHS WEST SUSSEX CCG",77119,303436.45,0,0
2017-07-01,13T,"NHS NEWCASTLE GATESHEAD CCG",78325,201125.94,0,0
2017-07-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG",78638,252343.04,0,0
2017-07-01,11J,"NHS DORSET CCG",79890,274638.33,0,0
2017-07-01,15F,"NHS LEEDS CCG",80422,234642.97,0,0
2017-07-01,27D,"NHS CHESHIRE CCG",82589,235537.83,0,0
2017-07-01,93C,"NHS NORTH CENTRAL LONDON CCG",83292,304742.3,0,0
2017-07-01,78H,"NHS NORTHAMPTONSHIRE CCG",87532,212878.47,0,0
2017-07-01,84H,"NHS COUNTY DURHAM CCG",90982,233131.03,0,0
2017-07-01,15E,"NHS BIRMINGHAM AND SOLIHULL CCG",91132,276746.2,0,0
2017-07-01,36L,"NHS SOUTH WEST LONDON CCG",93623,308783.6,0,0
2017-07-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",96755,261124.87,0,0
2017-07-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",97852,281695.47,0,0
2017-07-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG",98471,228375.05,0,0
2017-07-01,16C,"NHS TEES VALLEY CCG",99875,254529.8,0,0
2017-07-01,72Q,"NHS SOUTH EAST LONDON CCG",102654,389861.02,0,0
2017-07-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG",104175,371203.16,0,0
2017-07-01,71E,"NHS LINCOLNSHIRE CCG",107747,316483.25,0,0
2017-07-01,15M,"NHS DERBY AND DERBYSHIRE CCG",107983,319197.21,0,0
2017-07-01,15N,"NHS DEVON CCG",135080,390311.84,0,0
2017-07-01,26A,"NHS NORFOLK AND WAVENEY CCG",145826,434856.51,0,0
2017-07-01,91Q,"NHS KENT AND MEDWAY CCG",170535,559420.25,0,0
2017-08-01,10C,"NHS SURREY HEATH CCG",7228,20447.89,0,0
2017-08-01,02G,"NHS WEST LANCASHIRE CCG",10425,36472.11,0,0
2017-08-01,08Y,"NHS WEST LONDON CCG",11029,41921.22,0,0
2017-08-01,08E,"NHS HARROW CCG",11274,42572.61,0,0
2017-08-01,09A,"NHS CENTRAL LONDON (WESTMINSTER) CCG",11437,43271.07,0,0
2017-08-01,08C,"NHS HAMMERSMITH AND FULHAM CCG",11458,37533.45,0,0
2017-08-01,06P,"NHS LUTON CCG",11949,39037.45,0,0
2017-08-01,08N,"NHS REDBRIDGE CCG",12294,40693.76,0,0
2017-08-01,07T,"NHS CITY AND HACKNEY CCG",12962,42683.87,0,0
2017-08-01,04Y,"NHS CANNOCK CHASE CCG",13149,35323.66,0,0
2017-08-01,05D,"NHS EAST STAFFORDSHIRE CCG",13240,32973.04,0,0
2017-08-01,08W,"NHS WALTHAM FOREST CCG",13495,41538.56,0,0
2017-08-01,07L,"NHS BARKING AND DAGENHAM CCG",13863,32999.26,0,0
2017-08-01,05V,"NHS STAFFORD AND SURROUNDS CCG",13977,37310.4,0,0
2017-08-01,01V,"NHS SOUTHPORT AND FORMBY CCG",14394,46667.4,0,0
2017-08-01,07G,"NHS THURROCK CCG",14909,37481.85,0,0
2017-08-01,07P,"NHS BRENT CCG",14988,44108.48,0,0
2017-08-01,07Y,"NHS HOUNSLOW CCG",15594,48966.11,0,0
2017-08-01,02Q,"NHS BASSETLAW CCG",15833,34852.22,0,0
2017-08-01,99F,"NHS CASTLE POINT AND ROCHFORD CCG",15945,44894.38,0,0
2017-08-01,01F,"NHS HALTON CCG",16033,38760.25,0,0
2017-08-01,99G,"NHS SOUTHEND CCG",16131,51973.43,0,0
2017-08-01,05X,"NHS TELFORD AND WREKIN CCG",16448,61923.7,0,0
2017-08-01,08G,"NHS HILLINGDON CCG",16880,47438.99,0,0
2017-08-01,99M,"NHS NORTH EAST HAMPSHIRE AND FARNHAM CCG",17561,62950.31,0,0
2017-08-01,08F,"NHS HAVERING CCG",17724,54157.42,0,0
2017-08-01,00Q,"NHS BLACKBURN WITH DARWEN CCG",17939,53738.16,0,0
2017-08-01,10L,"NHS ISLE OF WIGHT CCG",18016,60906.43,0,0
2017-08-01,08M,"NHS NEWHAM CCG",18616,58701.52,0,0
2017-08-01,03H,"NHS NORTH EAST LINCOLNSHIRE CCG",19279,45638.7,0,0
2017-08-01,07W,"NHS EALING CCG",19381,71917.12,0,0
2017-08-01,03J,"NHS NORTH KIRKLEES CCG",19569,57360.19,0,0
2017-08-01,01T,"NHS SOUTH SEFTON CCG",19761,52681.88,0,0
2017-08-01,04F,"NHS MILTON KEYNES CCG",20007,55127.63,0,0
2017-08-01,00X,"NHS CHORLEY AND SOUTH RIBBLE CCG",20069,60890.82,0,0
2017-08-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG",20292,45336.8,0,0
2017-08-01,00V,"NHS BURY CCG",20780,79290.45,0,0
2017-08-01,10V,"NHS SOUTH EASTERN HAMPSHIRE CCG",20780,72924.73,0,0
2017-08-01,10K,"NHS FAREHAM AND GOSPORT CCG",20913,64686.4,0,0
2017-08-01,05H,"NHS WARWICKSHIRE NORTH CCG",21084,49262.67,0,0
2017-08-01,03K,"NHS NORTH LINCOLNSHIRE CCG",21438,54008.03,0,0
2017-08-01,06A,"NHS WOLVERHAMPTON CCG",22268,59074.68,0,0
2017-08-01,01E,"NHS GREATER PRESTON CCG",22461,56122.09,0,0
2017-08-01,02E,"NHS WARRINGTON CCG",22797,64302.39,0,0
2017-08-01,08V,"NHS TOWER HAMLETS CCG",23056,54166.64,0,0
2017-08-01,99E,"NHS BASILDON AND BRENTWOOD CCG",23239,84879.55,0,0
2017-08-01,01J,"NHS KNOWSLEY CCG",23395,52857.57,0,0
2017-08-01,02M,"NHS FYLDE AND WYRE CCG",23578,67296.46,0,0
2017-08-01,03A,"NHS GREATER HUDDERSFIELD CCG",23797,67152.24,0,0
2017-08-01,02T,"NHS CALDERDALE CCG",23922,62206.08,0,0
2017-08-01,10J,"NHS NORTH HAMPSHIRE CCG",24385,82289.86,0,0
2017-08-01,00N,"NHS SOUTH TYNESIDE CCG",24422,58970.01,0,0
2017-08-01,05G,"NHS NORTH STAFFORDSHIRE CCG",24537,80312.41,0,0
2017-08-01,10R,"NHS PORTSMOUTH CCG",24718,73540.49,0,0
2017-08-01,05Y,"NHS WALSALL CCG",25303,67543.34,0,0
2017-08-01,10X,"NHS SOUTHAMPTON CCG",25488,97542.7,0,0
2017-08-01,05R,"NHS SOUTH WARWICKSHIRE CCG",25814,68955.85,0,0
2017-08-01,02A,"NHS TRAFFORD CCG",26959,98605.9,0,0
2017-08-01,07H,"NHS WEST ESSEX CCG",27566,77023.96,0,0
2017-08-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",27948,91017.12,0,0
2017-08-01,00Y,"NHS OLDHAM CCG",28136,87911.11,0,0
2017-08-01,15D,"NHS EAST BERKSHIRE CCG",28202,100511.37,0,0
2017-08-01,05N,"NHS SHROPSHIRE CCG",28470,101289.75,0,0
2017-08-01,05C,"NHS DUDLEY CCG",28513,80160.32,0,0
2017-08-01,00R,"NHS BLACKPOOL CCG",29411,75904.15,0,0
2017-08-01,01X,"NHS ST HELENS CCG",29440,89143.67,0,0
2017-08-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND CCG",29467,78979.96,0,0
2017-08-01,09D,"NHS BRIGHTON AND HOVE CCG",30645,78188.83,0,0
2017-08-01,01Y,"NHS TAMESIDE AND GLOSSOP CCG",30760,85641.75,0,0
2017-08-01,04C,"NHS LEICESTER CITY CCG",30809,81174.11,0,0
2017-08-01,99C,"NHS NORTH TYNESIDE CCG",33383,72777.26,0,0
2017-08-01,00T,"NHS BOLTON CCG",33474,98711.06,0,0
2017-08-01,03L,"NHS ROTHERHAM CCG",33954,84488.65,0,0
2017-08-01,03Q,"NHS VALE OF YORK CCG",34903,86938.94,0,0
2017-08-01,07K,"NHS WEST SUFFOLK CCG",35205,98211.1,0,0
2017-08-01,05W,"NHS STOKE ON TRENT CCG",35321,86293.65,0,0
2017-08-01,02Y,"NHS EAST RIDING OF YORKSHIRE CCG",36148,92430.96,0,0
2017-08-01,03F,"NHS HULL CCG",37033,78286.34,0,0
2017-08-01,02H,"NHS WIGAN BOROUGH CCG",37962,142141.33,0,0
2017-08-01,01G,"NHS SALFORD CCG",38286,114089.13,0,0
2017-08-01,01W,"NHS STOCKPORT CCG",38441,113180.98,0,0
2017-08-01,14Y,"NHS BUCKINGHAMSHIRE CCG",38555,152674.52,0,0
2017-08-01,04V,"NHS WEST LEICESTERSHIRE CCG",39318,92699.24,0,0
2017-08-01,15A,"NHS BERKSHIRE WEST CCG",39350,150189.13,0,0
2017-08-01,05L,"NHS SANDWELL AND WEST BIRMINGHAM CCG",39783,100912.36,0,0
2017-08-01,02X,"NHS DONCASTER CCG",40561,104240.35,0,0
2017-08-01,06N,"NHS HERTS VALLEYS CCG",40668,136909.94,0,0
2017-08-01,06F,"NHS BEDFORDSHIRE CCG",40781,96443.5,0,0
2017-08-01,01K,"NHS MORECAMBE BAY CCG",40917,123102.28,0,0
2017-08-01,05A,"NHS COVENTRY AND RUGBY CCG",41023,89208.13,0,0
2017-08-01,01H,"NHS NORTH CUMBRIA CCG",41312,105603.23,0,0
2017-08-01,02P,"NHS BARNSLEY CCG",41386,101861.09,0,0
2017-08-01,01A,"NHS EAST LANCASHIRE CCG",43014,141224.8,0,0
2017-08-01,03R,"NHS WAKEFIELD CCG",43593,125823.05,0,0
2017-08-01,06Q,"NHS MID ESSEX CCG",44388,105938.32,0,0
2017-08-01,12F,"NHS WIRRAL CCG",44676,111987.42,0,0
2017-08-01,42D,"NHS NORTH YORKSHIRE CCG",46353,120523.31,0,0
2017-08-01,06T,"NHS NORTH EAST ESSEX CCG",46709,138346.98,0,0
2017-08-01,00L,"NHS NORTHUMBERLAND CCG",47563,119246.24,0,0
2017-08-01,06L,"NHS IPSWICH AND EAST SUFFOLK CCG",48651,124190.75,0,0
2017-08-01,00P,"NHS SUNDERLAND CCG",51186,102276.74,0,0
2017-08-01,11A,"NHS WEST HAMPSHIRE CCG",53208,193629.35,0,0
2017-08-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE CCG",55389,170291.02,0,0
2017-08-01,11X,"NHS SOMERSET CCG",58240,147874.26,0,0
2017-08-01,97R,"NHS EAST SUSSEX CCG",61162,181754.14,0,0
2017-08-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN CCG",61333,169764.51,0,0
2017-08-01,10Q,"NHS OXFORDSHIRE CCG",62414,234284,0,0
2017-08-01,14L,"NHS MANCHESTER CCG",66597,188895.55,0,0
2017-08-01,99A,"NHS LIVERPOOL CCG",68783,191087.07,0,0
2017-08-01,03N,"NHS SHEFFIELD CCG",69559,189949.41,0,0
2017-08-01,92A,"NHS SURREY HEARTLANDS CCG",69634,274517.49,0,0
2017-08-01,11M,"NHS GLOUCESTERSHIRE CCG",71302,179369.15,0,0
2017-08-01,11N,"NHS KERNOW CCG",72783,197355.17,0,0
2017-08-01,70F,"NHS WEST SUSSEX CCG",77778,280103.7,0,0
2017-08-01,13T,"NHS NEWCASTLE GATESHEAD CCG",79678,191276.93,0,0
2017-08-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG",79827,231028.31,0,0
2017-08-01,11J,"NHS DORSET CCG",80597,257536.98,0,0
2017-08-01,93C,"NHS NORTH CENTRAL LONDON CCG",81598,277786.39,0,0
2017-08-01,15F,"NHS LEEDS CCG",83544,231191.18,0,0
2017-08-01,27D,"NHS CHESHIRE CCG",84192,237311.38,0,0
2017-08-01,78H,"NHS NORTHAMPTONSHIRE CCG",88402,197906.71,0,0
2017-08-01,15E,"NHS BIRMINGHAM AND SOLIHULL CCG",91611,261916.49,0,0
2017-08-01,36L,"NHS SOUTH WEST LONDON CCG",92532,294216.77,0,0
2017-08-01,84H,"NHS COUNTY DURHAM CCG",94666,219628.36,0,0
2017-08-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",95934,260415.04,0,0
2017-08-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",96779,246529.11,0,0
2017-08-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG",101174,218883.64,0,0
2017-08-01,16C,"NHS TEES VALLEY CCG",101488,239536.18,0,0
2017-08-01,72Q,"NHS SOUTH EAST LONDON CCG",102577,365211,0,0
2017-08-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG",106246,353339.08,0,0
2017-08-01,15M,"NHS DERBY AND DERBYSHIRE CCG",109771,298951.43,0,0
2017-08-01,71E,"NHS LINCOLNSHIRE CCG",111289,303544.97,0,0
2017-08-01,15N,"NHS DEVON CCG",136161,360535.11,0,0
2017-08-01,26A,"NHS NORFOLK AND WAVENEY CCG",145303,409082.24,0,0
2017-08-01,91Q,"NHS KENT AND MEDWAY CCG",171542,533398.65,0,0
2017-09-01,10C,"NHS SURREY HEATH CCG",7450,30957.64,0,0
2017-09-01,08Y,"NHS WEST LONDON CCG",10879,47524.21,0,0
2017-09-01,02G,"NHS WEST LANCASHIRE CCG",10974,42316.1,0,0
2017-09-01,09A,"NHS CENTRAL LONDON (WESTMINSTER) CCG",11092,44144.67,0,0
2017-09-01,08E,"NHS HARROW CCG",11410,41818.12,0,0
2017-09-01,08C,"NHS HAMMERSMITH AND FULHAM CCG",11485,39596,0,0
2017-09-01,06P,"NHS LUTON CCG",11537,41285.5,0,0
2017-09-01,08N,"NHS REDBRIDGE CCG",12189,47713.56,0,0
2017-09-01,05D,"NHS EAST STAFFORDSHIRE CCG",12758,39949,0,0
2017-09-01,04Y,"NHS CANNOCK CHASE CCG",12781,41120.24,0,0
2017-09-01,05V,"NHS STAFFORD AND SURROUNDS CCG",13434,44556.23,0,0
2017-09-01,08W,"NHS WALTHAM FOREST CCG",13562,47970.17,0,0
2017-09-01,07T,"NHS CITY AND HACKNEY CCG",13660,54066,0,0
2017-09-01,07L,"NHS BARKING AND DAGENHAM CCG",13673,36366.64,0,0
2017-09-01,01V,"NHS SOUTHPORT AND FORMBY CCG",14369,53016.09,0,0
2017-09-01,07G,"NHS THURROCK CCG",14611,44685.18,0,0
2017-09-01,07P,"NHS BRENT CCG",14714,48203.27,0,0
2017-09-01,02Q,"NHS BASSETLAW CCG",15227,38625.9,0,0
2017-09-01,07Y,"NHS HOUNSLOW CCG",15392,52910.35,0,0
2017-09-01,99F,"NHS CASTLE POINT AND ROCHFORD CCG",15863,54699.91,0,0
2017-09-01,01F,"NHS HALTON CCG",16029,45905.6,0,0
2017-09-01,08G,"NHS HILLINGDON CCG",16096,51223.23,0,0
2017-09-01,99G,"NHS SOUTHEND CCG",16330,56238.97,0,0
2017-09-01,05X,"NHS TELFORD AND WREKIN CCG",16428,67607.69,0,0
2017-09-01,99M,"NHS NORTH EAST HAMPSHIRE AND FARNHAM CCG",17367,73560.81,0,0
2017-09-01,00Q,"NHS BLACKBURN WITH DARWEN CCG",17567,59842.72,0,0
2017-09-01,08F,"NHS HAVERING CCG",17713,61264.47,0,0
2017-09-01,10L,"NHS ISLE OF WIGHT CCG",17941,74082.02,0,0
2017-09-01,08M,"NHS NEWHAM CCG",19016,62016.09,0,0
2017-09-01,03J,"NHS NORTH KIRKLEES CCG",19068,72158.74,0,0
2017-09-01,00X,"NHS CHORLEY AND SOUTH RIBBLE CCG",19149,63901.78,0,0
2017-09-01,01T,"NHS SOUTH SEFTON CCG",19289,60087.64,0,0
2017-09-01,07W,"NHS EALING CCG",19348,86359.71,0,0
2017-09-01,03H,"NHS NORTH EAST LINCOLNSHIRE CCG",19808,52890.35,0,0
2017-09-01,04F,"NHS MILTON KEYNES CCG",20104,62769.87,0,0
2017-09-01,03K,"NHS NORTH LINCOLNSHIRE CCG",20642,56061.62,0,0
2017-09-01,00V,"NHS BURY CCG",20871,88495.72,0,0
2017-09-01,10K,"NHS FAREHAM AND GOSPORT CCG",20971,73441.82,0,0
2017-09-01,05H,"NHS WARWICKSHIRE NORTH CCG",21007,58871.12,0,0
2017-09-01,10V,"NHS SOUTH EASTERN HAMPSHIRE CCG",21230,83843.47,0,0
2017-09-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG",21546,58847.28,0,0
2017-09-01,01E,"NHS GREATER PRESTON CCG",21923,64931.05,0,0
2017-09-01,02E,"NHS WARRINGTON CCG",21987,71858.22,0,0
2017-09-01,06A,"NHS WOLVERHAMPTON CCG",22692,70229.1,0,0
2017-09-01,00N,"NHS SOUTH TYNESIDE CCG",22894,66600.11,0,0
2017-09-01,01J,"NHS KNOWSLEY CCG",23134,62982.91,0,0
2017-09-01,99E,"NHS BASILDON AND BRENTWOOD CCG",23209,86629.87,0,0
2017-09-01,08V,"NHS TOWER HAMLETS CCG",23309,60913.63,0,0
2017-09-01,03A,"NHS GREATER HUDDERSFIELD CCG",23461,79682.19,0,0
2017-09-01,02T,"NHS CALDERDALE CCG",23521,70001.58,0,0
2017-09-01,02M,"NHS FYLDE AND WYRE CCG",23606,73971.82,0,0
2017-09-01,05G,"NHS NORTH STAFFORDSHIRE CCG",23880,89399.54,0,0
2017-09-01,10J,"NHS NORTH HAMPSHIRE CCG",23908,87809.09,0,0
2017-09-01,05Y,"NHS WALSALL CCG",24239,75137.81,0,0
2017-09-01,10R,"NHS PORTSMOUTH CCG",24325,78251.78,0,0
2017-09-01,10X,"NHS SOUTHAMPTON CCG",25114,108296.42,0,0
2017-09-01,05R,"NHS SOUTH WARWICKSHIRE CCG",25662,72458.31,0,0
2017-09-01,02A,"NHS TRAFFORD CCG",26178,105231.33,0,0
2017-09-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",27145,105899.73,0,0
2017-09-01,07H,"NHS WEST ESSEX CCG",27188,93473.07,0,0
2017-09-01,05C,"NHS DUDLEY CCG",27692,95904.35,0,0
2017-09-01,00Y,"NHS OLDHAM CCG",27736,97995.13,0,0
2017-09-01,01X,"NHS ST HELENS CCG",27875,95558.12,0,0
2017-09-01,00R,"NHS BLACKPOOL CCG",28224,84837.29,0,0
2017-09-01,15D,"NHS EAST BERKSHIRE CCG",28308,111151.44,0,0
2017-09-01,05N,"NHS SHROPSHIRE CCG",28336,114705.3,0,0
2017-09-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND CCG",29237,94136.97,0,0
2017-09-01,09D,"NHS BRIGHTON AND HOVE CCG",30004,93936.77,0,0
2017-09-01,04C,"NHS LEICESTER CITY CCG",30720,92520.7,0,0
2017-09-01,01Y,"NHS TAMESIDE AND GLOSSOP CCG",31117,101761.65,0,0
2017-09-01,99C,"NHS NORTH TYNESIDE CCG",32956,89453.39,0,0
2017-09-01,03L,"NHS ROTHERHAM CCG",33029,98353.13,0,0
2017-09-01,00T,"NHS BOLTON CCG",33085,112401.76,0,0
2017-09-01,07K,"NHS WEST SUFFOLK CCG",33159,102998.73,0,0
2017-09-01,03Q,"NHS VALE OF YORK CCG",34874,99555.62,0,0
2017-09-01,02Y,"NHS EAST RIDING OF YORKSHIRE CCG",34952,106136.18,0,0
2017-09-01,05W,"NHS STOKE ON TRENT CCG",35789,108688.04,0,0
2017-09-01,01W,"NHS STOCKPORT CCG",36638,129218.38,0,0
2017-09-01,01G,"NHS SALFORD CCG",37653,127672.46,0,0
2017-09-01,03F,"NHS HULL CCG",37734,93309.55,0,0
2017-09-01,02H,"NHS WIGAN BOROUGH CCG",37802,166946.3,0,0
2017-09-01,14Y,"NHS BUCKINGHAMSHIRE CCG",38103,168876.86,0,0
2017-09-01,15A,"NHS BERKSHIRE WEST CCG",38543,164081.38,0,0
2017-09-01,05L,"NHS SANDWELL AND WEST BIRMINGHAM CCG",39044,120856.1,0,0
2017-09-01,04V,"NHS WEST LEICESTERSHIRE CCG",39081,111452.57,0,0
2017-09-01,06F,"NHS BEDFORDSHIRE CCG",39614,111676.73,0,0
2017-09-01,05A,"NHS COVENTRY AND RUGBY CCG",39653,105626.76,0,0
2017-09-01,02X,"NHS DONCASTER CCG",40318,118149.89,0,0
2017-09-01,02P,"NHS BARNSLEY CCG",40642,109054.46,0,0
2017-09-01,01H,"NHS NORTH CUMBRIA CCG",40806,118857.64,0,0
2017-09-01,01K,"NHS MORECAMBE BAY CCG",41270,138693.84,0,0
2017-09-01,06N,"NHS HERTS VALLEYS CCG",42091,158706.83,0,0
2017-09-01,01A,"NHS EAST LANCASHIRE CCG",42674,148422.69,0,0
2017-09-01,03R,"NHS WAKEFIELD CCG",43337,152156.16,0,0
2017-09-01,06Q,"NHS MID ESSEX CCG",43506,125957.37,0,0
2017-09-01,12F,"NHS WIRRAL CCG",43577,126907.66,0,0
2017-09-01,42D,"NHS NORTH YORKSHIRE CCG",45035,134062.62,0,0
2017-09-01,06T,"NHS NORTH EAST ESSEX CCG",45451,157413.01,0,0
2017-09-01,00L,"NHS NORTHUMBERLAND CCG",45593,129532.09,0,0
2017-09-01,06L,"NHS IPSWICH AND EAST SUFFOLK CCG",47849,150037.73,0,0
2017-09-01,00P,"NHS SUNDERLAND CCG",50367,120737.03,0,0
2017-09-01,11A,"NHS WEST HAMPSHIRE CCG",52103,200076.34,0,0
2017-09-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE CCG",54738,181285.58,0,0
2017-09-01,11X,"NHS SOMERSET CCG",58764,180124.81,0,0
2017-09-01,97R,"NHS EAST SUSSEX CCG",59392,212149.65,0,0
2017-09-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN CCG",61161,189698.02,0,0
2017-09-01,10Q,"NHS OXFORDSHIRE CCG",61928,263529.63,0,0
2017-09-01,14L,"NHS MANCHESTER CCG",63766,201724.81,0,0
2017-09-01,99A,"NHS LIVERPOOL CCG",66844,204881.85,0,0
2017-09-01,92A,"NHS SURREY HEARTLANDS CCG",67505,298908.19,0,0
2017-09-01,03N,"NHS SHEFFIELD CCG",68853,206551.06,0,0
2017-09-01,11N,"NHS KERNOW CCG",70785,225331.07,0,0
2017-09-01,11M,"NHS GLOUCESTERSHIRE CCG",70986,214369.69,0,0
2017-09-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG",77686,256558,0,0
2017-09-01,70F,"NHS WEST SUSSEX CCG",78345,322899.18,0,0
2017-09-01,13T,"NHS NEWCASTLE GATESHEAD CCG",78425,212963.56,0,0
2017-09-01,15F,"NHS LEEDS CCG",80821,246076.29,0,0
2017-09-01,11J,"NHS DORSET CCG",80994,288948.78,0,0
2017-09-01,93C,"NHS NORTH CENTRAL LONDON CCG",81542,319216.15,0,0
2017-09-01,27D,"NHS CHESHIRE CCG",83048,263926.28,0,0
2017-09-01,78H,"NHS NORTHAMPTONSHIRE CCG",87405,231196.33,0,0
2017-09-01,15E,"NHS BIRMINGHAM AND SOLIHULL CCG",90080,302631.71,0,0
2017-09-01,36L,"NHS SOUTH WEST LONDON CCG",91232,317148.01,0,0
2017-09-01,84H,"NHS COUNTY DURHAM CCG",93605,243567.06,0,0
2017-09-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",95867,284710.29,0,0
2017-09-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",96274,310025.46,0,0
2017-09-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG",99004,251803.46,0,0
2017-09-01,16C,"NHS TEES VALLEY CCG",99596,264870.4,0,0
2017-09-01,72Q,"NHS SOUTH EAST LONDON CCG",101870,415368.19,0,0
2017-09-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG",103717,382431.59,0,0
2017-09-01,15M,"NHS DERBY AND DERBYSHIRE CCG",107892,341966.38,0,0
2017-09-01,71E,"NHS LINCOLNSHIRE CCG",109865,351089.5,0,0
2017-09-01,15N,"NHS DEVON CCG",135934,431091.28,0,0
2017-09-01,26A,"NHS NORFOLK AND WAVENEY CCG",143653,460648.57,0,0
2017-09-01,91Q,"NHS KENT AND MEDWAY CCG",168830,617747.33,0,0
2017-10-01,02D,"NHS VALE ROYAL CCG",4,2.49,0,0
2017-10-01,10C,"NHS SURREY HEATH CCG",7406,27588.19,0,0
2017-10-01,02G,"NHS WEST LANCASHIRE CCG",10711,35279.93,0,0
2017-10-01,08Y,"NHS WEST LONDON CCG",11468,53181.68,0,0
2017-10-01,08C,"NHS HAMMERSMITH AND FULHAM CCG",11651,38747.62,0,0
2017-10-01,08E,"NHS HARROW CCG",11737,45941.73,0,0
2017-10-01,09A,"NHS CENTRAL LONDON (WESTMINSTER) CCG",11868,45905.41,0,0
2017-10-01,06P,"NHS LUTON CCG",12017,39437.09,0,0
2017-10-01,08N,"NHS REDBRIDGE CCG",12940,47268.87,0,0
2017-10-01,05D,"NHS EAST STAFFORDSHIRE CCG",12968,37905.04,0,0
2017-10-01,04Y,"NHS CANNOCK CHASE CCG",13197,43998.13,0,0
2017-10-01,07T,"NHS CITY AND HACKNEY CCG",13613,49533.52,0,0
2017-10-01,08W,"NHS WALTHAM FOREST CCG",13711,51527.5,0,0
2017-10-01,05V,"NHS STAFFORD AND SURROUNDS CCG",13893,43582.74,0,0
2017-10-01,07L,"NHS BARKING AND DAGENHAM CCG",14189,37368.15,0,0
2017-10-01,01V,"NHS SOUTHPORT AND FORMBY CCG",14597,52141.7,0,0
2017-10-01,02Q,"NHS BASSETLAW CCG",15057,39108.13,0,0
2017-10-01,07G,"NHS THURROCK CCG",15097,44883.3,0,0
2017-10-01,07P,"NHS BRENT CCG",15258,48237.85,0,0
2017-10-01,01F,"NHS HALTON CCG",16110,47772.42,0,0
2017-10-01,07Y,"NHS HOUNSLOW CCG",16225,51472.84,0,0
2017-10-01,05X,"NHS TELFORD AND WREKIN CCG",16428,67082.06,0,0
2017-10-01,99G,"NHS SOUTHEND CCG",16666,63454.29,0,0
2017-10-01,99F,"NHS CASTLE POINT AND ROCHFORD CCG",16694,60630.18,0,0
2017-10-01,08G,"NHS HILLINGDON CCG",16906,53769.23,0,0
2017-10-01,08F,"NHS HAVERING CCG",18033,60854.28,0,0
2017-10-01,10L,"NHS ISLE OF WIGHT CCG",18149,74070.93,0,0
2017-10-01,99M,"NHS NORTH EAST HAMPSHIRE AND FARNHAM CCG",18289,73889.96,0,0
2017-10-01,00Q,"NHS BLACKBURN WITH DARWEN CCG",18382,55709.81,0,0
2017-10-01,03J,"NHS NORTH KIRKLEES CCG",19143,65486.13,0,0
2017-10-01,01T,"NHS SOUTH SEFTON CCG",19271,60320.99,0,0
2017-10-01,03H,"NHS NORTH EAST LINCOLNSHIRE CCG",19444,51265.07,0,0
